station_abbr;reference_timestamp;ths2dymn;ths2dymx;ths200m0;th9120mv;th91dnmv;th91dxmv;ths00nm0;pva2hsm0;ths25xm0;pv9120mv;ths00xm0;ths20nm0;thl200mx;phsstam0;thl200mn;ph9120mv;ths30xm0;xhs000m0;fhs010m0;fh9120mv;rhs001m0;ths35xm0;rhs150m0;rh9120mv;ghs000m0;gh9120mv;shs000m0;sh9120mv;xhs00om0;xhs012m0
BAS;01.12.1941 00:00;-1.4;4.3;1.7;-1.2;-1.8;-1.4;;;;;;;;;;;;;;;;;18.9;29;;;2812;86;;
BAS;01.01.1942 00:00;-9.2;-2.3;-5.4;-7.6;-8.7;-7.4;;;;;;;;;;;;;;;;;62.5;131;;;2893;75;;
BAS;01.02.1942 00:00;-6.7;-0.5;-3.6;-6.8;-6.6;-7.6;;;;;;;;;;;;;;;;;15.2;34;;;2094;41;;
BAS;01.03.1942 00:00;1.4;10.6;5.7;-1.3;-1.2;-1.2;;;;;;;;;;;;;;;;;40.4;82;;;6995;87;;
BAS;01.04.1942 00:00;5;15.1;10.1;-0.6;-0.5;-1.1;;;;;;;;;;;;;;;;;32.5;51;;;11118;111;;
BAS;01.05.1942 00:00;8.2;19.6;13.2;-1.4;-1.3;-0.4;;;;;;;;;;;;;;;;;121.9;125;;;11114;100;;
BAS;01.06.1942 00:00;10.6;22.2;16.4;-1.8;-2.5;-1.5;;;;;;;;;;;;;;;;;69.4;80;;;15255;120;;
BAS;01.07.1942 00:00;13.2;23.1;17.4;-2.8;-1.7;-2.7;;;;;;;;;;;;;;;;;83.5;94;;;12276;87;;
BAS;01.08.1942 00:00;13.5;24.5;17.9;-1.8;-1.3;-0.8;;;;;;;;;;;;;;;;;76.6;87;;;13399;103;;
BAS;01.09.1942 00:00;12.1;22.5;16.1;0.7;1.1;1.8;;;;;;;;;;;;;;;;;143.9;205;;;11335;118;;
BAS;01.10.1942 00:00;8.9;17.1;12.2;1.1;1.3;1.7;;;;;;;;;;;;;;;;;60.1;81;;;6429;100;;
BAS;01.11.1942 00:00;1;5.7;3.3;-2.7;-2.2;-3.5;;;;;;;;;;;;;;;;;34.6;53;;;2628;67;;
BAS;01.12.1942 00:00;-0.8;5.1;2.2;-0.7;-1.2;-0.6;;;;;;;;;;;;;;;;;21.1;32;;;3878;119;;
BAS;01.01.1943 00:00;-1.4;3.8;1.8;-0.4;-0.9;-1.3;;;;;;;;;;;;;;;;;51.9;109;;;4340;112;;
BAS;01.02.1943 00:00;0.1;8.1;3.7;0.5;0.2;1;;;;;;;;;;;;;;;;;35.7;79;;;6322;124;;
BAS;01.03.1943 00:00;1.9;13.1;7;0;-0.7;1.3;;;;;;;;;;;;;;;;;24.5;49;;;9289;115;;
BAS;01.04.1943 00:00;5.4;16.6;10.8;0.1;-0.1;0.4;;;;;;;;;;;;;;;;;33.6;53;;;11486;114;;
BAS;01.05.1943 00:00;8.5;20.1;14.2;-0.4;-1;0.1;;;;;;;;;;;;;;;;;64;66;;;12363;111;;
BAS;01.06.1943 00:00;10.9;20.8;15.4;-2.8;-2.2;-2.9;;;;;;;;;;;;;;;;;62.9;73;;;12287;97;;
BAS;01.07.1943 00:00;12.8;25;18.6;-1.6;-2.1;-0.8;;;;;;;;;;;;;;;;;54.7;62;;;15290;108;;
BAS;01.08.1943 00:00;14.7;26.5;19.5;-0.2;-0.1;1.2;;;;;;;;;;;;;;;;;42.9;49;;;16235;125;;
BAS;01.09.1943 00:00;11.4;20.3;14.8;-0.6;0.4;-0.4;;;;;;;;;;;;;;;;;113.9;162;;;8062;84;;
BAS;01.10.1943 00:00;8;16.5;11.2;0.1;0.4;1.1;;;;;;;;;;;;;;;;;3.2;4;;;7549;118;;
BAS;01.11.1943 00:00;0.7;6.5;3.6;-2.4;-2.5;-2.7;;;;;;;;;;;;;;;;;60.5;93;;;1614;41;;
BAS;01.12.1943 00:00;-0.8;3.2;1.5;-1.4;-1.2;-2.5;;;;;;;;;;;;;;;;;24.2;37;;;1237;38;;
BAS;01.01.1944 00:00;-0.1;5.8;3;0.8;0.4;0.7;;;;;;;;;;;;;;;;;39.7;83;;;4164;108;;
BAS;01.02.1944 00:00;-3.1;1.4;-0.5;-3.7;-3;-5.7;;;;;;;;;;;;;;;;;63.3;140;;;2336;46;;
BAS;01.03.1944 00:00;-1.1;6.9;2.8;-4.2;-3.7;-4.9;;;;;;;;;;;;;;;;;27.1;55;;;6055;75;;
BAS;01.04.1944 00:00;5.8;16.2;10.9;0.2;0.3;0;;;;;;;;;;;;;;;;;29.9;47;;;9126;91;;
BAS;01.05.1944 00:00;6.9;19.2;13.1;-1.5;-2.6;-0.8;;;;;;;;;;;;;;;;;39.5;40;;;13309;120;;
BAS;01.06.1944 00:00;11.1;20.9;15.2;-3;-2;-2.8;;;;;;;;;;;;;;;;;73.9;85;;;10291;81;;
BAS;01.07.1944 00:00;13.7;23.5;18;-2.2;-1.2;-2.3;;;;;;;;;;;;;;;;;98.2;110;;;12228;87;;
BAS;01.08.1944 00:00;15.9;27.7;20.8;1.1;1.1;2.4;;;;;;;;;;;;;;;;;124.3;141;;;14016;108;;
BAS;01.09.1944 00:00;10.8;18.4;13.6;-1.8;-0.2;-2.3;;;;;;;;;;;;;;;;;92;131;;;6697;70;;
BAS;01.10.1944 00:00;6.1;12.4;8.4;-2.7;-1.5;-3;;;;;;;;;;;;;;;;;68.7;92;;;3275;51;;
BAS;01.11.1944 00:00;2.2;8.1;5.2;-0.8;-1;-1.1;;;;;;;;;;;;;;;;;136.1;210;;;1655;42;;
BAS;01.12.1944 00:00;-2;3.4;1;-1.9;-2.4;-2.3;;;;;;;;;;;;;;;;;37.7;58;;;3404;105;;
BAS;01.01.1945 00:00;-8.8;-2.3;-4.7;-6.9;-8.3;-7.4;;;;;;;;;;;;;;;;;55.9;117;;;2478;64;;
BAS;01.02.1945 00:00;1.5;9.4;5.2;2;1.6;2.3;;;;;;;;;;;;;;;;;31.4;69;;;4857;95;;
BAS;01.03.1945 00:00;3.2;12.3;7.7;0.7;0.6;0.5;;;;;;;;;;;;;;;;;37;75;;;7882;98;;
BAS;01.04.1945 00:00;5.3;17.6;11;0.3;-0.2;1.4;;;;;;;;;;;;;;;;;40;63;;;12473;124;;
BAS;01.05.1945 00:00;10.2;22.5;15.6;1;0.7;2.5;;;;;;;;;;;;;;;;;70.8;73;;;14041;126;;
BAS;01.06.1945 00:00;12.7;25.7;18.4;0.2;-0.4;2;;;;;;;;;;;;;;;;;71.1;82;;;16557;130;;
BAS;01.07.1945 00:00;13.4;26.3;19.7;-0.5;-1.5;0.5;;;;;;;;;;;;;;;;;40;45;;;18677;133;;
BAS;01.08.1945 00:00;13.2;22.6;17.1;-2.6;-1.6;-2.7;;;;;;;;;;;;;;;;;111.3;126;;;10742;83;;
BAS;01.09.1945 00:00;12.2;20.8;15.2;-0.2;1.2;0.1;;;;;;;;;;;;;;;;;77;110;;;9690;101;;
BAS;01.10.1945 00:00;5.4;14.8;9.3;-1.8;-2.2;-0.6;;;;;;;;;;;;;;;;;22.6;30;;;7435;116;;
BAS;01.11.1945 00:00;0.8;6;3.3;-2.7;-2.4;-3.2;;;;;;;;;;;;;;;;;30.2;47;;;4778;122;;
BAS;01.12.1945 00:00;-1.1;4.7;2.3;-0.6;-1.5;-1;;;;;;;;;;;;;;;;;57.3;88;;;1687;52;;
BAS;01.01.1946 00:00;-4.3;1.7;-0.9;-3.1;-3.8;-3.4;;;;;;;;;;;;;;;;;27.8;58;;;4791;124;;
BAS;01.02.1946 00:00;1.9;7.1;4.8;1.6;2;0;;;;;;;;;;;;;;;;;53.1;117;;;2031;40;;
BAS;01.03.1946 00:00;1.8;10.5;6.1;-0.9;-0.8;-1.3;;;;;;;;;;;;;;;;;27.7;56;;;7888;98;;
BAS;01.04.1946 00:00;4.8;18.2;11.1;0.4;-0.7;2;;;;;;;;;;;;;;;;;28.9;46;;;12882;128;;
BAS;01.05.1946 00:00;8.9;20.5;14.1;-0.5;-0.6;0.5;;;;;;;;;;;;;;;;;65.7;67;;;10162;91;;
BAS;01.06.1946 00:00;12;20.3;15.6;-2.6;-1.1;-3.4;;;;;;;;;;;;;;;;;212.5;245;;;8863;70;;
BAS;01.07.1946 00:00;14.3;25.2;19.1;-1.1;-0.6;-0.6;;;;;;;;;;;;;;;;;39.6;45;;;15000;106;;
BAS;01.08.1946 00:00;12.8;24;17.2;-2.5;-2;-1.3;;;;;;;;;;;;;;;;;116.2;132;;;13249;102;;
BAS;01.09.1946 00:00;10.9;21.3;14.8;-0.6;-0.1;0.6;;;;;;;;;;;;;;;;;77.5;110;;;10734;112;;
BAS;01.10.1946 00:00;5.1;13.4;8.3;-2.8;-2.5;-2;;;;;;;;;;;;;;;;;35;47;;;5915;92;;
BAS;01.11.1946 00:00;1.6;7.8;4.7;-1.3;-1.6;-1.4;;;;;;;;;;;;;;;;;34.1;53;;;3683;94;;
BAS;01.12.1946 00:00;-3.1;1.2;-0.8;-3.7;-3.5;-4.5;;;;;;;;;;;;;;;;;34.3;53;;;2125;65;;
BAS;01.01.1947 00:00;-5.2;0.6;-2;-4.2;-4.7;-4.5;;;;;;;;;;;;;;;;;37.6;79;;;4317;112;;
BAS;01.02.1947 00:00;-4.6;0.2;-1.9;-5.1;-4.5;-6.9;;;;;;;;;;;;;;;;;37.8;84;;;1725;34;;
BAS;01.03.1947 00:00;1.9;10.6;6.2;-0.8;-0.7;-1.2;;;;;;;;;;;;;;;;;91.2;184;;;3935;49;;
BAS;01.04.1947 00:00;6;18.2;12.2;1.5;0.5;2;;;;;;;;;;;;;;;;;17.1;27;;;12245;122;;
BAS;01.05.1947 00:00;9.6;20.8;15.1;0.5;0.1;0.8;;;;;;;;;;;;;;;;;31.1;32;;;9825;88;;
BAS;01.06.1947 00:00;12.8;25.6;19.1;0.9;-0.3;1.9;;;;;;;;;;;;;;;;;44.1;51;;;16036;126;;
BAS;01.07.1947 00:00;14.8;27.4;20.7;0.5;-0.1;1.6;;;;;;;;;;;;;;;;;28.2;32;;;15290;108;;
BAS;01.08.1947 00:00;14.2;28.2;20.9;1.2;-0.6;2.9;;;;;;;;;;;;;;;;;21.2;24;;;17099;132;;
BAS;01.09.1947 00:00;11.1;25.3;17;1.6;0.1;4.6;;;;;;;;;;;;;;;;;26.6;38;;;13045;136;;
BAS;01.10.1947 00:00;5.2;15.5;9.5;-1.6;-2.4;0.1;;;;;;;;;;;;;;;;;49.3;66;;;8978;140;;
BAS;01.11.1947 00:00;3.2;10.8;6.8;0.8;0;1.6;;;;;;;;;;;;;;;;;60.5;93;;;4164;106;;
BAS;01.12.1947 00:00;0.1;4.7;2.8;-0.1;-0.3;-1;;;;;;;;;;;;;;;;;69;106;;;1660;51;;
BAS;01.01.1948 00:00;2;7.6;5.3;3.1;2.5;2.5;;;;;;;;;;;;;;;;;106.2;222;;;2488;64;;
BAS;01.02.1948 00:00;-1;6.1;2.6;-0.6;-0.9;-1;;;;;;;;;;;;;;;;;28;62;;;4062;79;;
BAS;01.03.1948 00:00;2.3;15.5;8.3;1.3;-0.3;3.7;;;;;;;;;;;;;;;;;5.4;11;;;13390;166;;
BAS;01.04.1948 00:00;4.1;16.3;10.2;-0.5;-1.4;0.1;;;;;;;;;;;;;;;;;43.5;69;;;9861;98;;
BAS;01.05.1948 00:00;9;20.7;14.4;-0.2;-0.5;0.7;;;;;;;;;;;;;;;;;78.8;81;;;12009;108;;
BAS;01.06.1948 00:00;11.4;21.6;16;-2.2;-1.7;-2.1;;;;;;;;;;;;;;;;;120.8;139;;;10990;86;;
BAS;01.07.1948 00:00;12.3;20.9;15.7;-4.5;-2.6;-4.9;;;;;;;;;;;;;;;;;132.5;149;;;8600;61;;
BAS;01.08.1948 00:00;13.9;22.9;17.2;-2.5;-0.9;-2.4;;;;;;;;;;;;;;;;;93.8;106;;;10186;78;;
BAS;01.09.1948 00:00;9.8;20.2;13.9;-1.5;-1.2;-0.5;;;;;;;;;;;;;;;;;66.8;95;;;11266;117;;
BAS;01.10.1948 00:00;5.9;15.3;9.7;-1.4;-1.7;-0.1;;;;;;;;;;;;;;;;;50.2;67;;;7152;111;;
BAS;01.11.1948 00:00;1.9;8.4;4.6;-1.4;-1.3;-0.8;;;;;;;;;;;;;;;;;48;74;;;4652;118;;
BAS;01.12.1948 00:00;-1.6;3.9;1.3;-1.6;-2;-1.8;;;;;;;;;;;;;;;;;11.9;18;;;4698;144;;
BAS;01.01.1949 00:00;-2.3;3.8;1.1;-1.1;-1.8;-1.3;;;;;;;;;;;;;;;;;68;142;;;4865;126;;
BAS;01.02.1949 00:00;-2.4;8.2;2.4;-0.8;-2.3;1.1;;;;;;;;;;;;;;;;;11.5;25;;;8695;170;;
BAS;01.03.1949 00:00;-1;9.2;4.1;-2.9;-3.6;-2.6;;;;;;;;;;;;;;;;;33.1;67;;;8601;106;;
BAS;01.04.1949 00:00;6.3;19;12.5;1.8;0.8;2.8;;;;;;;;;;;;;;;;;108.1;170;;;10605;106;;
BAS;01.05.1949 00:00;7.9;16.8;11.9;-2.7;-1.6;-3.2;;;;;;;;;;;;;;;;;101.1;104;;;6937;62;;
BAS;01.06.1949 00:00;10.3;22.2;16.3;-1.9;-2.8;-1.5;;;;;;;;;;;;;;;;;22.6;26;;;16092;127;;
BAS;01.07.1949 00:00;12.3;27.4;19.9;-0.3;-2.6;1.6;;;;;;;;;;;;;;;;;7.8;9;;;18491;131;;
BAS;01.08.1949 00:00;13.3;25.8;19.1;-0.6;-1.5;0.5;;;;;;;;;;;;;;;;;42;48;;;14569;112;;
BAS;01.09.1949 00:00;13.6;24.6;18;2.6;2.6;3.9;;;;;;;;;;;;;;;;;57.6;82;;;10866;113;;
BAS;01.10.1949 00:00;7.2;17.8;11.3;0.2;-0.4;2.4;;;;;;;;;;;;;;;;;21.2;28;;;8006;125;;
BAS;01.11.1949 00:00;1.4;7.3;4.4;-1.6;-1.8;-1.9;;;;;;;;;;;;;;;;;53.4;82;;;3024;77;;
BAS;01.12.1949 00:00;1.2;6.8;4.2;1.3;0.8;1.1;;;;;;;;;;;;;;;;;42.2;65;;;2059;63;;
BAS;01.01.1950 00:00;-2.4;3.2;0.8;-1.4;-1.9;-1.9;;;;;;;;;;;;;;;;;33.8;71;;;3412;88;;
BAS;01.02.1950 00:00;1.3;9;5.2;2;1.4;1.9;;;;;;;;;;;;;;;;;55.4;123;;;4221;83;;
BAS;01.03.1950 00:00;0.9;12.3;6.4;-0.6;-1.7;0.5;;;;;;;;;;;;;;;;;8.5;17;;;9494;118;;
BAS;01.04.1950 00:00;3.4;12.1;7.3;-3.4;-2.1;-4.1;;;;;;;;;;;;;;;;;83.5;131;;;5036;50;;
BAS;01.05.1950 00:00;9.3;20.6;14.7;0.1;-0.2;0.6;;;;;;;;;;;;;;;;;105.9;109;;;12197;110;;
BAS;01.06.1950 00:00;13.2;25.5;19.1;0.9;0.1;1.8;;;;;;;;;;;;;;;;;44;51;;;16560;130;;
BAS;01.07.1950 00:00;15.2;26.8;20.7;0.5;0.3;1;;;;;;;;;;;;;;;;;83.9;94;;;16784;119;;
BAS;01.08.1950 00:00;14.3;24.6;18.2;-1.5;-0.5;-0.7;;;;;;;;;;;;;;;;;148.3;168;;;11502;89;;
BAS;01.09.1950 00:00;10.7;18.9;13.9;-1.5;-0.3;-1.8;;;;;;;;;;;;;;;;;93.8;134;;;6126;64;;
BAS;01.10.1950 00:00;5.8;14.1;9;-2.1;-1.8;-1.3;;;;;;;;;;;;;;;;;27.1;36;;;6545;102;;
BAS;01.11.1950 00:00;2.6;8.6;5.7;-0.3;-0.6;-0.6;;;;;;;;;;;;;;;;;220.2;339;;;1672;43;;
BAS;01.12.1950 00:00;-3.9;1.2;-1.1;-4;-4.3;-4.5;;;;;;;;;;;;;;;;;36.4;56;;;1834;56;;
BAS;01.01.1951 00:00;0.3;5;2.9;0.7;0.8;-0.1;;;;;;;;;;;;;;;;;34;71;;;2739;71;;
BAS;01.02.1951 00:00;0.9;7;3.8;0.6;1;-0.1;;;;;;;;;;;;;;;;;57;126;;;3668;72;;
BAS;01.03.1951 00:00;0.7;9.2;4.9;-2.1;-1.9;-2.6;;;;;;;;;;;;;;;;;70.4;142;;;4578;57;;
BAS;01.04.1951 00:00;3.9;14.8;9.1;-1.6;-1.6;-1.4;;;;;;;;;;;;;;;;;64.1;101;;;9689;96;;
BAS;01.05.1951 00:00;8;17.7;12.1;-2.5;-1.5;-2.3;;;;;;;;;;;;;;;;;85.7;88;;;8146;73;;
BAS;01.06.1951 00:00;11.9;21.5;15.9;-2.3;-1.2;-2.2;;;;;;;;;;;;;;;;;75.6;87;;;8753;69;;
BAS;01.07.1951 00:00;12.9;24.1;17.9;-2.3;-2;-1.7;;;;;;;;;;;;;;;;;205.4;231;;;14267;101;;
BAS;01.08.1951 00:00;13.5;22.5;17;-2.7;-1.3;-2.8;;;;;;;;;;;;;;;;;110.8;125;;;9251;71;;
BAS;01.09.1951 00:00;11.6;20.7;15.1;-0.3;0.6;0;;;;;;;;;;;;;;;;;65.2;93;;;8571;89;;
BAS;01.10.1951 00:00;5.3;13.1;8.3;-2.8;-2.3;-2.3;;;;;;;;;;;;;;;;;57.8;78;;;5773;90;;
BAS;01.11.1951 00:00;3.7;10.3;6.9;0.9;0.5;1.1;;;;;;;;;;;;;;;;;85.3;131;;;2924;74;;
BAS;01.12.1951 00:00;-1.5;4.8;1.8;-1.1;-1.9;-0.9;;;;;;;;;;;;;;;;;39.1;60;;;6386;196;;
BAS;01.01.1952 00:00;-2.5;3.8;1;-1.2;-2;-1.3;;;;;;;;;;;;;;;;;46.4;97;;;3362;87;;
BAS;01.02.1952 00:00;-3.1;3.5;0.1;-3.1;-3;-3.6;;;;;;;;;;;;;;;;;48.6;108;;;3832;75;;
BAS;01.03.1952 00:00;3;11.3;6.9;-0.1;0.4;-0.5;;;;;;;;;;;;;;;;;97.1;196;;;4866;60;;
BAS;01.04.1952 00:00;5.3;17.4;11;0.3;-0.2;1.2;;;;;;;;;;;;;;;;;109.7;173;;;10122;101;;
BAS;01.05.1952 00:00;8.7;20.3;14.3;-0.3;-0.8;0.3;;;;;;;;;;;;;;;;;47.5;49;;;12737;114;;
BAS;01.06.1952 00:00;12.4;24;17.8;-0.4;-0.7;0.3;;;;;;;;;;;;;;;;;60.5;70;;;14168;111;;
BAS;01.07.1952 00:00;14.7;27.9;21.3;1.1;-0.2;2.1;;;;;;;;;;;;;;;;;26.2;29;;;17491;124;;
BAS;01.08.1952 00:00;14.4;26.3;19.3;-0.4;-0.4;1;;;;;;;;;;;;;;;;;78.3;89;;;12255;94;;
BAS;01.09.1952 00:00;8.9;16.5;11.5;-3.9;-2.1;-4.2;;;;;;;;;;;;;;;;;86.7;124;;;5400;56;;
BAS;01.10.1952 00:00;5.8;13.2;8.5;-2.6;-1.8;-2.2;;;;;;;;;;;;;;;;;117;157;;;4035;63;;
BAS;01.11.1952 00:00;1.3;6.7;3.8;-2.2;-1.9;-2.5;;;;;;;;;;;;;;;;;105.6;163;;;2248;57;;
BAS;01.12.1952 00:00;-1;3;1.3;-1.6;-1.4;-2.7;;;;;;;;;;;;;;;;;97.2;150;;;1755;54;;
BAS;01.01.1953 00:00;-4.6;0.4;-1.8;-4;-4.1;-4.7;;;;;;;;;;;;;;;;;17.8;37;;;3011;78;;
BAS;01.02.1953 00:00;-1.9;4.4;1.1;-2.1;-1.8;-2.7;;;;;;;;;;;;;;;;;13.9;31;;;4084;80;;
BAS;01.03.1953 00:00;0.3;14;6.3;-0.7;-2.3;2.2;;;;;;;;;;;;;;;;;6.7;14;;;13301;165;;
BAS;01.04.1953 00:00;4.9;16.8;10.5;-0.2;-0.6;0.6;;;;;;;;;;;;;;;;;36.7;58;;;10300;103;;
BAS;01.05.1953 00:00;8.1;21.8;14.9;0.3;-1.4;1.8;;;;;;;;;;;;;;;;;28.8;30;;;13096;118;;
BAS;01.06.1953 00:00;11.6;20.9;15.5;-2.7;-1.5;-2.8;;;;;;;;;;;;;;;;;137;158;;;7988;63;;
BAS;01.07.1953 00:00;13.8;23.8;18.2;-2;-1.1;-2;;;;;;;;;;;;;;;;;89.7;101;;;12093;86;;
BAS;01.08.1953 00:00;12.9;24.8;17.9;-1.8;-1.9;-0.5;;;;;;;;;;;;;;;;;21.4;24;;;15971;123;;
BAS;01.09.1953 00:00;10.8;20.7;14.9;-0.5;-0.2;0;;;;;;;;;;;;;;;;;92.7;132;;;9264;96;;
BAS;01.10.1953 00:00;7.5;15.5;10.6;-0.5;-0.1;0.1;;;;;;;;;;;;;;;;;24.6;33;;;6371;99;;
BAS;01.11.1953 00:00;0.5;7.8;4;-2;-2.7;-1.4;;;;;;;;;;;;;;;;;12.8;20;;;6346;162;;
BAS;01.12.1953 00:00;0.8;5.4;3.2;0.3;0.4;-0.3;;;;;;;;;;;;;;;;;16.8;26;;;2824;87;;
BAS;01.01.1954 00:00;-3.8;0.6;-1.3;-3.5;-3.3;-4.5;;;;;;;;;;;;;;;;;46;96;;;2444;63;;
BAS;01.02.1954 00:00;-4.5;2.7;-0.8;-4;-4.4;-4.4;;;;;;;;;;;;;;;;;38.2;85;;;4221;83;;
BAS;01.03.1954 00:00;1.6;12.4;6.6;-0.4;-1;0.6;;;;;;;;;;;;;;;;;24.2;49;;;7796;97;;
BAS;01.04.1954 00:00;2.4;11.7;7.1;-3.6;-3.1;-4.5;;;;;;;;;;;;;;;;;64.8;102;;;7068;70;;
BAS;01.05.1954 00:00;7.3;18.3;12.5;-2.1;-2.2;-1.7;;;;;;;;;;;;;;;;;67.6;69;;;11485;103;;
BAS;01.06.1954 00:00;12.3;21.6;16.5;-1.7;-0.8;-2.1;;;;;;;;;;;;;;;;;77.2;89;;;10589;83;;
BAS;01.07.1954 00:00;12.3;20.9;16;-4.2;-2.6;-4.9;;;;;;;;;;;;;;;;;59.5;67;;;9695;69;;
BAS;01.08.1954 00:00;12.6;21.2;16.1;-3.6;-2.2;-4.1;;;;;;;;;;;;;;;;;203.6;231;;;9245;71;;
BAS;01.09.1954 00:00;11.2;20;14.7;-0.7;0.2;-0.7;;;;;;;;;;;;;;;;;115.3;164;;;8083;84;;
BAS;01.10.1954 00:00;5.9;16.1;10;-1.1;-1.7;0.7;;;;;;;;;;;;;;;;;39.2;53;;;8147;127;;
BAS;01.11.1954 00:00;2.7;9.2;5.9;-0.1;-0.5;0;;;;;;;;;;;;;;;;;60.6;93;;;3827;97;;
BAS;01.12.1954 00:00;1.5;6.8;4.3;1.4;1.1;1.1;;;;;;;;;;;;;;;;;80.2;123;;;3640;112;;
BAS;01.01.1955 00:00;-1.7;4;1.3;-0.9;-1.2;-1.1;;;;;;;;;;;;;;;;;87.6;183;;;3145;81;;
BAS;01.02.1955 00:00;-1;4.7;2;-1.2;-0.9;-2.4;;;;;;;;;;;;;;;;;74.1;164;;;3108;61;;
BAS;01.03.1955 00:00;-0.9;8.3;3.5;-3.5;-3.5;-3.5;;;;;;;;;;;;;;;;;47.2;95;;;8534;106;;
BAS;01.04.1955 00:00;3.1;15.5;9.3;-1.4;-2.4;-0.7;;;;;;;;;;;;;;;;;18.2;29;;;12032;120;;
BAS;01.05.1955 00:00;7.1;18.5;12.1;-2.5;-2.4;-1.5;;;;;;;;;;;;;;;;;79.8;82;;;12241;110;;
BAS;01.06.1955 00:00;11.8;21.8;16.1;-2.1;-1.3;-1.9;;;;;;;;;;;;;;;;;120.5;139;;;10457;82;;
BAS;01.07.1955 00:00;14.7;23.5;18.1;-2.1;-0.2;-2.3;;;;;;;;;;;;;;;;;115.2;130;;;8858;63;;
BAS;01.08.1955 00:00;12.7;23.2;16.9;-2.8;-2.1;-2.1;;;;;;;;;;;;;;;;;174.7;198;;;11554;89;;
BAS;01.09.1955 00:00;10.8;19.7;13.9;-1.5;-0.2;-1;;;;;;;;;;;;;;;;;56.6;81;;;8577;89;;
BAS;01.10.1955 00:00;4.5;12.9;7.8;-3.3;-3.1;-2.5;;;;;;;;;;;;;;;;;24.9;33;;;7396;115;;
BAS;01.11.1955 00:00;0.4;7;3.6;-2.4;-2.8;-2.2;;;;;;;;;;;;;;;;;11.8;18;;;4170;106;;
BAS;01.12.1955 00:00;2;7.3;4.9;2;1.6;1.6;;;;;;;;;;;;;;;;;81.5;125;;;2498;77;;
BAS;01.01.1956 00:00;-0.1;5.8;2.9;0.7;0.4;0.7;;;;;;;;;;;;;;;;;48.9;102;;;3401;88;;
BAS;01.02.1956 00:00;-14;-4.5;-9;-12.2;-13.9;-11.6;;;;;;;;;;;;;;;;;14.2;31;;;4205;82;;
BAS;01.03.1956 00:00;0.9;9.6;5.1;-1.9;-1.7;-2.2;;;;;;;;;;;;;;;;;7.5;15;;;7774;96;;
BAS;01.04.1956 00:00;2.7;12.4;7.3;-3.4;-2.8;-3.8;;;;;;;;;;;;;;;;;85;134;;;8367;83;;
BAS;01.05.1956 00:00;8.4;19.3;13.4;-1.2;-1.1;-0.7;;;;;;;;;;;;;;;;;101.5;104;;;12357;111;;
BAS;01.06.1956 00:00;10.6;19;14;-4.2;-2.5;-4.7;;;;;;;;;;;;;;;;;59.1;68;;;8626;68;;
BAS;01.07.1956 00:00;13.2;22.5;17.1;-3.1;-1.7;-3.3;;;;;;;;;;;;;;;;;210.5;237;;;12172;86;;
BAS;01.08.1956 00:00;12;20;15.2;-4.5;-2.8;-5.3;;;;;;;;;;;;;;;;;149.2;169;;;9758;75;;
BAS;01.09.1956 00:00;11.7;20.8;14.9;-0.5;0.7;0.1;;;;;;;;;;;;;;;;;50.5;72;;;9636;100;;
BAS;01.10.1956 00:00;5.6;12.8;8.3;-2.8;-2;-2.6;;;;;;;;;;;;;;;;;79.3;107;;;5160;80;;
BAS;01.11.1956 00:00;0.6;5.3;2.9;-3.1;-2.6;-3.9;;;;;;;;;;;;;;;;;25;39;;;2946;75;;
BAS;01.12.1956 00:00;-0.2;4.4;2.4;-0.5;-0.6;-1.3;;;;;;;;;;;;;;;;;18.7;29;;;3736;115;;
BAS;01.01.1957 00:00;-3.6;2.3;-0.3;-2.5;-3.1;-2.8;;;;;;;;;;;;;;;;;16.9;35;;;6112;158;;
BAS;01.02.1957 00:00;2.5;8.9;5.6;2.4;2.6;1.8;;;;;;;;;;;;;;;;;70.4;156;;;4430;87;;
BAS;01.03.1957 00:00;4.2;14.7;9.2;2.2;1.6;2.9;;;;;;;;;;;;;;;;;32.6;66;;;9894;122;;
BAS;01.04.1957 00:00;4;14.6;9.1;-1.6;-1.5;-1.6;;;;;;;;;;;;;;;;;23.6;37;;;9128;91;;
BAS;01.05.1957 00:00;5.9;16.1;10.8;-3.8;-3.6;-3.9;;;;;;;;;;;;;;;;;38.9;40;;;9950;89;;
BAS;01.06.1957 00:00;12.3;22.6;16.8;-1.4;-0.8;-1.1;;;;;;;;;;;;;;;;;133.8;155;;;11403;90;;
BAS;01.07.1957 00:00;14.2;23.9;18.3;-1.9;-0.7;-1.9;;;;;;;;;;;;;;;;;98.3;111;;;11346;81;;
BAS;01.08.1957 00:00;12.6;21.2;16.1;-3.6;-2.2;-4.1;;;;;;;;;;;;;;;;;89;101;;;11263;87;;
BAS;01.09.1957 00:00;10.2;19.1;13.6;-1.8;-0.8;-1.6;;;;;;;;;;;;;;;;;74.4;106;;;8266;86;;
BAS;01.10.1957 00:00;4.5;15.5;8.8;-2.3;-3.1;0.1;;;;;;;;;;;;;;;;;33.6;45;;;9499;148;;
BAS;01.11.1957 00:00;2.1;6.6;4.4;-1.6;-1.1;-2.6;;;;;;;;;;;;;;;;;41.7;64;;;2547;65;;
BAS;01.12.1957 00:00;-1.8;3;1;-1.9;-2.2;-2.7;;;;;;;;;;;;;;;;;49.4;76;;;4135;127;;
