station_abbr;reference_timestamp;ths2dymn;ths2dymx;ths200m0;th9120mv;th91dnmv;th91dxmv;ths00nm0;pva2hsm0;ths25xm0;pv9120mv;ths00xm0;ths20nm0;thl200mx;phsstam0;thl200mn;ph9120mv;ths30xm0;xhs000m0;fhs010m0;fh9120mv;rhs001m0;ths35xm0;rhs150m0;rh9120mv;ghs000m0;gh9120mv;shs000m0;sh9120mv;xhs00om0;xhs012m0
SMA;01.02.1914 00:00;-2.8;5.8;1.3;-0.5;-1.6;0.6;;;;;;;;;;;;;;;;;31.9;53;;;6467;122;;
SMA;01.03.1914 00:00;1.6;8.3;4.7;-1.1;-0.3;-1.9;;;;;;;;;;;;;;;;;156.8;220;;;6234;72;;
SMA;01.04.1914 00:00;4.4;15.9;10.1;0.5;-0.7;1.1;;;;;;;;;;;;;;;;;60.5;75;;;13206;124;;
SMA;01.05.1914 00:00;6.4;14.4;10;-3.6;-2.6;-4.4;;;;;;;;;;;;;;;;;189.4;148;;;5981;52;;
SMA;01.06.1914 00:00;9;19.3;14.1;-3;-3.6;-3.1;;;;;;;;;;;;;;;;;142.8;112;;;12270;99;;
SMA;01.07.1914 00:00;11.1;21.4;15.9;-3.1;-3.3;-2.9;;;;;;;;;;;;;;;;;109.3;87;;;11365;83;;
SMA;01.08.1914 00:00;11.6;22.5;16.6;-2;-2.7;-1.4;;;;;;;;;;;;;;;;;139.7;117;;;13617;105;;
SMA;01.09.1914 00:00;8.4;17.7;12.6;-1.8;-2.3;-1.4;;;;;;;;;;;;;;;;;86.3;99;;;10515;107;;
SMA;01.10.1914 00:00;4.2;12.4;7.8;-2.2;-2.9;-1.4;;;;;;;;;;;;;;;;;32.1;38;;;6841;105;;
SMA;01.11.1914 00:00;0.2;5.7;2.5;-2.4;-2.3;-1.9;;;;;;;;;;;;;;;;;46.9;62;;;3348;92;;
SMA;01.12.1914 00:00;-0.2;6.3;2.6;0.9;0.3;2.3;;;;;;;;;;;;;;;;;54.1;65;;;4598;163;;
SMA;01.01.1915 00:00;-2.6;2.4;0;-0.9;-1.2;-1.1;;;;;;;;;;;;;;;;;77.3;123;;;2347;65;;
SMA;01.02.1915 00:00;-2.8;3;0.1;-1.7;-1.6;-2.2;;;;;;;;;;;;;;;;;66.1;110;;;4434;83;;
SMA;01.03.1915 00:00;-0.5;5.4;2.4;-3.4;-2.4;-4.8;;;;;;;;;;;;;;;;;72.3;102;;;4607;53;;
SMA;01.04.1915 00:00;2.4;10.9;6.4;-3.2;-2.7;-3.9;;;;;;;;;;;;;;;;;97.9;122;;;9466;89;;
SMA;01.05.1915 00:00;9.5;19.4;14.2;0.6;0.5;0.6;;;;;;;;;;;;;;;;;94.1;73;;;10509;91;;
SMA;01.06.1915 00:00;12.2;23.6;17.6;0.5;-0.4;1.2;;;;;;;;;;;;;;;;;91.5;72;;;14753;119;;
SMA;01.07.1915 00:00;11.4;21.7;16.1;-2.9;-3;-2.6;;;;;;;;;;;;;;;;;156.3;124;;;13194;96;;
SMA;01.08.1915 00:00;10.8;21.3;15.3;-3.3;-3.5;-2.6;;;;;;;;;;;;;;;;;110.6;93;;;13516;104;;
SMA;01.09.1915 00:00;7;16.4;11.2;-3.2;-3.7;-2.7;;;;;;;;;;;;;;;;;80.9;93;;;8812;90;;
SMA;01.10.1915 00:00;3.5;9;6;-4;-3.6;-4.8;;;;;;;;;;;;;;;;;21.3;25;;;2534;39;;
SMA;01.11.1915 00:00;-1.4;4.2;1.1;-3.8;-3.9;-3.4;;;;;;;;;;;;;;;;;89.9;118;;;3336;92;;
SMA;01.12.1915 00:00;1.4;7.4;4.4;2.7;1.9;3.4;;;;;;;;;;;;;;;;;110.7;133;;;1960;69;;
SMA;01.01.1916 00:00;0.4;6.1;3.1;2.2;1.8;2.6;;;;;;;;;;;;;;;;;57.9;92;;;3812;106;;
SMA;01.02.1916 00:00;-1.3;4.9;1.7;-0.1;-0.1;-0.3;;;;;;;;;;;;;;;;;93.4;155;;;4563;86;;
SMA;01.03.1916 00:00;0.9;8;4.4;-1.4;-1;-2.2;;;;;;;;;;;;;;;;;68.8;97;;;4810;56;;
SMA;01.04.1916 00:00;3.3;13;7.7;-1.9;-1.8;-1.8;;;;;;;;;;;;;;;;;76.8;96;;;10092;95;;
SMA;01.05.1916 00:00;7.9;18.8;13.1;-0.5;-1.1;0;;;;;;;;;;;;;;;;;66.9;52;;;12183;106;;
SMA;01.06.1916 00:00;8.8;17.7;12.9;-4.2;-3.8;-4.7;;;;;;;;;;;;;;;;;201.7;158;;;8951;72;;
SMA;01.07.1916 00:00;11.5;21.7;16.3;-2.7;-2.9;-2.6;;;;;;;;;;;;;;;;;139.8;111;;;11872;86;;
SMA;01.08.1916 00:00;11.4;21.7;16.1;-2.5;-2.9;-2.2;;;;;;;;;;;;;;;;;115.9;97;;;12670;98;;
SMA;01.09.1916 00:00;7.2;16.1;11.2;-3.2;-3.5;-3;;;;;;;;;;;;;;;;;84.3;96;;;7866;80;;
SMA;01.10.1916 00:00;5.2;12.6;8.4;-1.6;-1.9;-1.2;;;;;;;;;;;;;;;;;140.6;165;;;7080;109;;
SMA;01.11.1916 00:00;1.4;6.5;3.6;-1.3;-1.1;-1.1;;;;;;;;;;;;;;;;;67.9;89;;;2464;68;;
SMA;01.12.1916 00:00;-0.6;4.3;1.7;0;-0.1;0.3;;;;;;;;;;;;;;;;;105.5;126;;;1899;67;;
SMA;01.01.1917 00:00;-3.9;-0.7;-2.4;-3.3;-2.5;-4.2;;;;;;;;;;;;;;;;;22.5;36;;;1697;47;;
SMA;01.02.1917 00:00;-5.6;0.7;-2.8;-4.6;-4.4;-4.5;;;;;;;;;;;;;;;;;12.3;20;;;5977;112;;
SMA;01.03.1917 00:00;-2;4.6;1.4;-4.4;-3.9;-5.6;;;;;;;;;;;;;;;;;81;114;;;5058;59;;
SMA;01.04.1917 00:00;0.8;8.1;4.2;-5.4;-4.3;-6.7;;;;;;;;;;;;;;;;;67.6;84;;;7524;71;;
SMA;01.05.1917 00:00;9.8;21.2;15.2;1.6;0.8;2.4;;;;;;;;;;;;;;;;;72.2;56;;;13281;115;;
SMA;01.06.1917 00:00;12.4;24.2;17.8;0.7;-0.2;1.8;;;;;;;;;;;;;;;;;103.7;81;;;16773;135;;
SMA;01.07.1917 00:00;12.2;22.2;16.9;-2.1;-2.2;-2.1;;;;;;;;;;;;;;;;;209.4;166;;;12390;90;;
SMA;01.08.1917 00:00;11.5;22;16.1;-2.5;-2.8;-1.9;;;;;;;;;;;;;;;;;190.4;160;;;11771;91;;
SMA;01.09.1917 00:00;10.7;21.3;15.4;1;0;2.2;;;;;;;;;;;;;;;;;59.3;68;;;12987;132;;
SMA;01.10.1917 00:00;4;10.3;7;-3;-3.1;-3.5;;;;;;;;;;;;;;;;;178.4;209;;;4552;70;;
SMA;01.11.1917 00:00;1.3;7.1;3.8;-1.1;-1.2;-0.5;;;;;;;;;;;;;;;;;64.7;85;;;3121;86;;
SMA;01.12.1917 00:00;-7.2;-1.2;-4.4;-6.1;-6.7;-5.2;;;;;;;;;;;;;;;;;17.3;21;;;3133;111;;
SMA;01.01.1918 00:00;-4;3.6;-0.6;-1.5;-2.6;0.1;;;;;;;;;;;;;;;;;58.9;93;;;4952;138;;
SMA;01.02.1918 00:00;-3;3.8;0.3;-1.5;-1.8;-1.4;;;;;;;;;;;;;;;;;31.9;53;;;5448;103;;
SMA;01.03.1918 00:00;-0.5;9.7;4;-1.8;-2.4;-0.5;;;;;;;;;;;;;;;;;47.2;66;;;11451;133;;
SMA;01.04.1918 00:00;3.9;12.3;7.7;-1.9;-1.2;-2.5;;;;;;;;;;;;;;;;;61;76;;;5331;50;;
SMA;01.05.1918 00:00;8.3;19.7;13.6;0;-0.7;0.9;;;;;;;;;;;;;;;;;42;33;;;13905;121;;
SMA;01.06.1918 00:00;7.9;18.3;12.9;-4.2;-4.7;-4.1;;;;;;;;;;;;;;;;;171.6;134;;;13226;106;;
SMA;01.07.1918 00:00;11.9;22.6;16.9;-2.1;-2.5;-1.7;;;;;;;;;;;;;;;;;79.7;63;;;15160;110;;
SMA;01.08.1918 00:00;11.4;22.8;16.5;-2.1;-2.9;-1.1;;;;;;;;;;;;;;;;;80.2;67;;;13540;105;;
SMA;01.09.1918 00:00;9;18.7;13.3;-1.1;-1.7;-0.4;;;;;;;;;;;;;;;;;176.3;202;;;9045;92;;
SMA;01.10.1918 00:00;3.7;10.2;6.6;-3.4;-3.4;-3.6;;;;;;;;;;;;;;;;;50.5;59;;;5137;79;;
SMA;01.11.1918 00:00;0.6;5.9;2.9;-2;-1.9;-1.7;;;;;;;;;;;;;;;;;28.7;38;;;3121;86;;
SMA;01.12.1918 00:00;0.8;6.4;3.3;1.6;1.3;2.4;;;;;;;;;;;;;;;;;171.5;206;;;2428;86;;
SMA;01.01.1919 00:00;-1.9;2.7;0.1;-0.8;-0.5;-0.8;;;;;;;;;;;;;;;;;21.6;34;;;2440;68;;
SMA;01.02.1919 00:00;-4;2.8;-0.9;-2.7;-2.8;-2.4;;;;;;;;;;;;;;;;;72;119;;;4441;84;;
SMA;01.03.1919 00:00;0.6;7.6;3.7;-2.1;-1.3;-2.6;;;;;;;;;;;;;;;;;139.3;196;;;6100;71;;
SMA;01.04.1919 00:00;1.2;8.1;4.5;-5.1;-3.9;-6.7;;;;;;;;;;;;;;;;;103.1;128;;;6665;63;;
SMA;01.05.1919 00:00;5.7;17.9;11.9;-1.7;-3.3;-0.9;;;;;;;;;;;;;;;;;37.1;29;;;16862;147;;
SMA;01.06.1919 00:00;10.1;21.7;15.8;-1.3;-2.5;-0.7;;;;;;;;;;;;;;;;;96.3;75;;;15294;123;;
SMA;01.07.1919 00:00;9.7;19.6;14.3;-4.7;-4.7;-4.7;;;;;;;;;;;;;;;;;138.7;110;;;11181;81;;
SMA;01.08.1919 00:00;12.4;25.5;18.4;-0.2;-1.9;1.6;;;;;;;;;;;;;;;;;41;34;;;16506;128;;
SMA;01.09.1919 00:00;10.3;21.7;15.2;0.8;-0.4;2.6;;;;;;;;;;;;;;;;;39.1;45;;;13195;134;;
SMA;01.10.1919 00:00;2.4;8.9;5.3;-4.7;-4.7;-4.9;;;;;;;;;;;;;;;;;68.7;81;;;4986;76;;
SMA;01.11.1919 00:00;-0.9;5.1;1.8;-3.1;-3.4;-2.5;;;;;;;;;;;;;;;;;105.2;138;;;2805;77;;
SMA;01.12.1919 00:00;-1.3;4.6;1.3;-0.4;-0.8;0.6;;;;;;;;;;;;;;;;;170;204;;;1750;62;;
SMA;01.01.1920 00:00;-0.4;5.7;2.4;1.5;1;2.2;;;;;;;;;;;;;;;;;75.4;120;;;4230;118;;
SMA;01.02.1920 00:00;-1.8;7.4;2.3;0.5;-0.6;2.2;;;;;;;;;;;;;;;;;14.7;24;;;9307;175;;
SMA;01.03.1920 00:00;1.5;11.9;5.9;0.1;-0.4;1.7;;;;;;;;;;;;;;;;;37;52;;;10485;122;;
SMA;01.04.1920 00:00;4.6;13.3;8.5;-1.1;-0.5;-1.5;;;;;;;;;;;;;;;;;66.3;82;;;6014;56;;
SMA;01.05.1920 00:00;9.5;20.5;14.6;1;0.5;1.7;;;;;;;;;;;;;;;;;94.3;74;;;10905;95;;
SMA;01.06.1920 00:00;10.1;20.5;15.1;-2;-2.5;-1.9;;;;;;;;;;;;;;;;;68.1;53;;;10833;87;;
SMA;01.07.1920 00:00;11.6;23.3;17;-2;-2.8;-1;;;;;;;;;;;;;;;;;125.9;100;;;14773;107;;
SMA;01.08.1920 00:00;10.5;20.8;15;-3.6;-3.8;-3.1;;;;;;;;;;;;;;;;;92.6;78;;;12209;94;;
SMA;01.09.1920 00:00;9.8;18.1;13.3;-1.1;-0.9;-1;;;;;;;;;;;;;;;;;87.3;100;;;7298;74;;
SMA;01.10.1920 00:00;5;11.5;7.8;-2.2;-2.1;-2.3;;;;;;;;;;;;;;;;;1.6;2;;;4722;72;;
SMA;01.11.1920 00:00;-1.1;5.2;1.5;-3.4;-3.6;-2.4;;;;;;;;;;;;;;;;;6.6;9;;;3051;84;;
SMA;01.12.1920 00:00;-2.1;3;0.2;-1.5;-1.6;-1;;;;;;;;;;;;;;;;;56.7;68;;;732;26;;
SMA;01.01.1921 00:00;1.1;6.5;3.5;2.6;2.5;3;;;;;;;;;;;;;;;;;50.5;80;;;3706;103;;
SMA;01.02.1921 00:00;-2.7;4.6;0.4;-1.4;-1.5;-0.6;;;;;;;;;;;;;;;;;9.9;16;;;7532;142;;
SMA;01.03.1921 00:00;0.2;11.8;5.5;-0.3;-1.7;1.6;;;;;;;;;;;;;;;;;25.2;35;;;13757;159;;
SMA;01.04.1921 00:00;2.3;12;6.9;-2.7;-2.8;-2.8;;;;;;;;;;;;;;;;;66;82;;;8087;76;;
SMA;01.05.1921 00:00;8.4;19.5;13.4;-0.2;-0.6;0.7;;;;;;;;;;;;;;;;;75.3;59;;;11001;96;;
SMA;01.06.1921 00:00;10.2;21.7;15.6;-1.5;-2.4;-0.7;;;;;;;;;;;;;;;;;98.9;78;;;13779;111;;
SMA;01.07.1921 00:00;13.3;26.6;19.5;0.5;-1.1;2.3;;;;;;;;;;;;;;;;;51.5;41;;;18257;133;;
SMA;01.08.1921 00:00;11.7;23.3;16.8;-1.8;-2.6;-0.6;;;;;;;;;;;;;;;;;97.3;82;;;13707;106;;
SMA;01.09.1921 00:00;10.1;20.6;14.8;0.4;-0.6;1.5;;;;;;;;;;;;;;;;;90.4;103;;;12634;128;;
SMA;01.10.1921 00:00;6.5;16.6;10.8;0.8;-0.6;2.8;;;;;;;;;;;;;;;;;43.7;51;;;9683;148;;
SMA;01.11.1921 00:00;-1.4;2.7;0.3;-4.6;-3.9;-4.9;;;;;;;;;;;;;;;;;61;80;;;2318;64;;
SMA;01.12.1921 00:00;-2;3.4;0.5;-1.2;-1.5;-0.6;;;;;;;;;;;;;;;;;41.3;50;;;1946;69;;
SMA;01.01.1922 00:00;-3.5;1.7;-0.9;-1.8;-2.1;-1.8;;;;;;;;;;;;;;;;;102.1;162;;;2135;60;;
SMA;01.02.1922 00:00;-4.1;3.3;-0.5;-2.3;-2.9;-1.9;;;;;;;;;;;;;;;;;103;171;;;5422;102;;
SMA;01.03.1922 00:00;0.8;9;4.4;-1.4;-1.1;-1.2;;;;;;;;;;;;;;;;;70.9;100;;;7244;84;;
SMA;01.04.1922 00:00;2.1;10;5.7;-3.9;-3;-4.8;;;;;;;;;;;;;;;;;169.9;211;;;5513;52;;
SMA;01.05.1922 00:00;8.3;20;14.2;0.6;-0.7;1.2;;;;;;;;;;;;;;;;;68.6;54;;;15872;138;;
SMA;01.06.1922 00:00;11.2;21.7;16.1;-1;-1.4;-0.7;;;;;;;;;;;;;;;;;142.7;112;;;12631;102;;
SMA;01.07.1922 00:00;10.9;21.4;15.9;-3.1;-3.5;-2.9;;;;;;;;;;;;;;;;;152;121;;;13516;98;;
SMA;01.08.1922 00:00;11.3;22.3;16.3;-2.3;-3;-1.6;;;;;;;;;;;;;;;;;139.8;117;;;13288;103;;
SMA;01.09.1922 00:00;7.5;15.1;11;-3.4;-3.2;-4;;;;;;;;;;;;;;;;;94.4;108;;;6390;65;;
SMA;01.10.1922 00:00;4;8.4;6.1;-3.9;-3.1;-5.4;;;;;;;;;;;;;;;;;143.5;168;;;2396;37;;
SMA;01.11.1922 00:00;-0.6;5;2;-2.9;-3.1;-2.6;;;;;;;;;;;;;;;;;82.8;109;;;3816;105;;
SMA;01.12.1922 00:00;-2;3.1;0.5;-1.2;-1.5;-0.9;;;;;;;;;;;;;;;;;76.6;92;;;1587;56;;
SMA;01.01.1923 00:00;-2.9;1.7;-0.5;-1.4;-1.5;-1.8;;;;;;;;;;;;;;;;;40.8;65;;;1923;54;;
SMA;01.02.1923 00:00;0.6;5.3;3;1.2;1.8;0.1;;;;;;;;;;;;;;;;;77.4;128;;;3143;59;;
SMA;01.03.1923 00:00;1.1;8;4.5;-1.3;-0.8;-2.2;;;;;;;;;;;;;;;;;38.7;54;;;6304;73;;
SMA;01.04.1923 00:00;2.9;12.5;7.6;-2;-2.2;-2.3;;;;;;;;;;;;;;;;;83.2;103;;;9616;90;;
SMA;01.05.1923 00:00;6.6;17.9;11.9;-1.7;-2.4;-0.9;;;;;;;;;;;;;;;;;92.7;72;;;14067;122;;
SMA;01.06.1923 00:00;7.4;16.9;11.8;-5.3;-5.2;-5.5;;;;;;;;;;;;;;;;;87.2;68;;;9577;77;;
SMA;01.07.1923 00:00;13.3;26.2;19.3;0.3;-1.1;1.9;;;;;;;;;;;;;;;;;73.6;58;;;17948;130;;
SMA;01.08.1923 00:00;11.6;24.4;17.3;-1.3;-2.7;0.5;;;;;;;;;;;;;;;;;63.8;54;;;16884;130;;
SMA;01.09.1923 00:00;8.2;19.4;13.2;-1.2;-2.5;0.3;;;;;;;;;;;;;;;;;73.3;84;;;12117;123;;
SMA;01.10.1923 00:00;7.1;14.5;10.5;0.5;0;0.7;;;;;;;;;;;;;;;;;137.7;162;;;6414;98;;
SMA;01.11.1923 00:00;0.7;6.1;3.2;-1.7;-1.8;-1.5;;;;;;;;;;;;;;;;;117.1;154;;;3588;99;;
SMA;01.12.1923 00:00;-2.5;2.5;0;-1.7;-2;-1.5;;;;;;;;;;;;;;;;;140.1;168;;;1621;57;;
SMA;01.01.1924 00:00;-4.7;-0.2;-2.3;-3.2;-3.3;-3.7;;;;;;;;;;;;;;;;;33;52;;;2731;76;;
SMA;01.02.1924 00:00;-4.7;-0.6;-2.4;-4.2;-3.5;-5.8;;;;;;;;;;;;;;;;;24.3;40;;;2401;45;;
SMA;01.03.1924 00:00;-0.8;7.5;3.4;-2.4;-2.7;-2.7;;;;;;;;;;;;;;;;;48.1;68;;;9760;113;;
SMA;01.04.1924 00:00;3.5;11.4;7.7;-1.9;-1.6;-3.4;;;;;;;;;;;;;;;;;125.8;156;;;7524;71;;
SMA;01.05.1924 00:00;8.3;18;13.2;-0.4;-0.7;-0.8;;;;;;;;;;;;;;;;;121.1;94;;;10857;94;;
SMA;01.06.1924 00:00;10;19.5;14.8;-2.3;-2.6;-2.9;;;;;;;;;;;;;;;;;168.7;132;;;12108;97;;
SMA;01.07.1924 00:00;12.3;22.2;16.8;-2.2;-2.1;-2.1;;;;;;;;;;;;;;;;;132.6;105;;;12920;94;;
SMA;01.08.1924 00:00;9.6;19.2;13.7;-4.9;-4.7;-4.7;;;;;;;;;;;;;;;;;172.6;145;;;8601;66;;
SMA;01.09.1924 00:00;9.2;18.7;13.3;-1.1;-1.5;-0.4;;;;;;;;;;;;;;;;;40.8;47;;;9266;94;;
SMA;01.10.1924 00:00;5.7;13.7;9.1;-0.9;-1.4;-0.1;;;;;;;;;;;;;;;;;79.9;94;;;6684;103;;
SMA;01.11.1924 00:00;1.1;5.9;3.2;-1.7;-1.4;-1.7;;;;;;;;;;;;;;;;;10.8;14;;;2697;74;;
SMA;01.12.1924 00:00;-1.9;2.2;0.1;-1.6;-1.4;-1.8;;;;;;;;;;;;;;;;;22.3;27;;;1980;70;;
SMA;01.01.1925 00:00;-1.1;3.9;1.3;0.4;0.3;0.4;;;;;;;;;;;;;;;;;52.4;83;;;4203;117;;
SMA;01.02.1925 00:00;-0.2;7;3.1;1.3;1;1.8;;;;;;;;;;;;;;;;;42.4;70;;;6913;130;;
SMA;01.03.1925 00:00;-1.8;3.6;1;-4.8;-3.7;-6.6;;;;;;;;;;;;;;;;;31.8;45;;;5382;62;;
SMA;01.04.1925 00:00;4;12.4;7.9;-1.7;-1.1;-2.4;;;;;;;;;;;;;;;;;95.5;119;;;8357;78;;
SMA;01.05.1925 00:00;7.3;18;12.5;-1.1;-1.7;-0.8;;;;;;;;;;;;;;;;;58.8;46;;;11583;101;;
SMA;01.06.1925 00:00;10;22.4;16;-1.1;-2.6;0;;;;;;;;;;;;;;;;;66.8;52;;;16616;134;;
SMA;01.07.1925 00:00;12;22.7;16.9;-2.1;-2.4;-1.6;;;;;;;;;;;;;;;;;162.9;129;;;12718;92;;
SMA;01.08.1925 00:00;11.7;22.2;16.1;-2.5;-2.6;-1.7;;;;;;;;;;;;;;;;;124;104;;;11747;91;;
SMA;01.09.1925 00:00;7.1;15.9;10.9;-3.5;-3.6;-3.2;;;;;;;;;;;;;;;;;125.7;144;;;9272;94;;
SMA;01.10.1925 00:00;5.4;13.2;8.9;-1.1;-1.7;-0.6;;;;;;;;;;;;;;;;;30.7;36;;;5942;91;;
SMA;01.11.1925 00:00;0;4.1;1.9;-3;-2.5;-3.5;;;;;;;;;;;;;;;;;64.2;84;;;1080;30;;
SMA;01.12.1925 00:00;-2.7;3.8;0.5;-1.2;-2.2;-0.2;;;;;;;;;;;;;;;;;133.5;160;;;3255;115;;
SMA;01.01.1926 00:00;-2.7;2.8;-0.2;-1.1;-1.3;-0.7;;;;;;;;;;;;;;;;;67.3;107;;;4601;128;;
SMA;01.02.1926 00:00;1.5;8.3;4.7;2.9;2.7;3.1;;;;;;;;;;;;;;;;;37.2;62;;;4873;92;;
SMA;01.03.1926 00:00;1.1;8.1;4.5;-1.3;-0.8;-2.1;;;;;;;;;;;;;;;;;59.7;84;;;5814;67;;
SMA;01.04.1926 00:00;4.5;15.4;9.6;0;-0.6;0.6;;;;;;;;;;;;;;;;;43.6;54;;;11633;109;;
SMA;01.05.1926 00:00;6.3;15.5;10.4;-3.2;-2.7;-3.3;;;;;;;;;;;;;;;;;177.1;138;;;8572;75;;
SMA;01.06.1926 00:00;8.9;17.8;13;-4.1;-3.7;-4.6;;;;;;;;;;;;;;;;;169.2;133;;;10418;84;;
SMA;01.07.1926 00:00;12.2;21.3;16.6;-2.4;-2.2;-3;;;;;;;;;;;;;;;;;129.3;103;;;10484;76;;
SMA;01.08.1926 00:00;11.2;23.3;16.6;-2;-3.1;-0.6;;;;;;;;;;;;;;;;;51.3;43;;;15170;117;;
SMA;01.09.1926 00:00;10.7;21.7;15.4;1;0;2.6;;;;;;;;;;;;;;;;;43.9;50;;;13971;142;;
SMA;01.10.1926 00:00;5.4;13;9;-1;-1.7;-0.8;;;;;;;;;;;;;;;;;118;138;;;6483;99;;
SMA;01.11.1926 00:00;2;9.5;5;0.1;-0.5;1.9;;;;;;;;;;;;;;;;;43.6;57;;;4269;117;;
SMA;01.12.1926 00:00;-2.7;0.9;-1;-2.7;-2.2;-3.1;;;;;;;;;;;;;;;;;27.2;33;;;1044;37;;
SMA;01.01.1927 00:00;-1.7;2.4;0.4;-0.5;-0.3;-1.1;;;;;;;;;;;;;;;;;76.8;122;;;1803;50;;
SMA;01.02.1927 00:00;-3.4;3.4;-0.2;-2;-2.2;-1.8;;;;;;;;;;;;;;;;;70.3;117;;;5260;99;;
SMA;01.03.1927 00:00;1.2;9.1;4.9;-0.9;-0.7;-1.1;;;;;;;;;;;;;;;;;111.4;156;;;7606;88;;
SMA;01.04.1927 00:00;4.1;12.6;8.3;-1.3;-1;-2.2;;;;;;;;;;;;;;;;;105.3;131;;;9265;87;;
SMA;01.05.1927 00:00;7.8;19.1;12.8;-0.8;-1.2;0.3;;;;;;;;;;;;;;;;;78.9;62;;;14858;129;;
SMA;01.06.1927 00:00;10.5;21;15.3;-1.8;-2.1;-1.4;;;;;;;;;;;;;;;;;132.8;104;;;13873;112;;
SMA;01.07.1927 00:00;12.5;23.4;17.4;-1.6;-1.9;-0.9;;;;;;;;;;;;;;;;;136.2;108;;;13643;99;;
SMA;01.08.1927 00:00;11.5;21.7;15.9;-2.7;-2.8;-2.2;;;;;;;;;;;;;;;;;203.1;171;;;12204;94;;
SMA;01.09.1927 00:00;9.8;18.4;13.4;-1;-0.9;-0.7;;;;;;;;;;;;;;;;;155.4;178;;;8778;89;;
SMA;01.10.1927 00:00;4.6;13;8.1;-1.9;-2.5;-0.8;;;;;;;;;;;;;;;;;30.4;36;;;8244;126;;
SMA;01.11.1927 00:00;1.3;6.7;3.7;-1.2;-1.2;-0.9;;;;;;;;;;;;;;;;;48.3;63;;;3090;85;;
SMA;01.12.1927 00:00;-3;0.8;-1;-2.7;-2.5;-3.2;;;;;;;;;;;;;;;;;31.3;38;;;1678;59;;
SMA;01.01.1928 00:00;-0.6;3.8;1.9;1;0.8;0.3;;;;;;;;;;;;;;;;;49.8;79;;;2391;67;;
SMA;01.02.1928 00:00;-0.9;6.1;2.6;0.8;0.3;0.9;;;;;;;;;;;;;;;;;70.1;116;;;7689;145;;
SMA;01.03.1928 00:00;0.6;8.4;4.3;-1.5;-1.3;-1.8;;;;;;;;;;;;;;;;;48.5;68;;;8161;95;;
SMA;01.04.1928 00:00;3.1;12.7;7.9;-1.7;-2;-2.1;;;;;;;;;;;;;;;;;76;95;;;10022;94;;
SMA;01.05.1928 00:00;5.2;15;9.9;-3.7;-3.8;-3.8;;;;;;;;;;;;;;;;;119.2;93;;;10379;90;;
SMA;01.06.1928 00:00;10.5;21.3;15.7;-1.4;-2.1;-1.1;;;;;;;;;;;;;;;;;81.6;64;;;14276;115;;
SMA;01.07.1928 00:00;14.1;27.8;20.6;1.6;-0.3;3.5;;;;;;;;;;;;;;;;;26;21;;;19608;142;;
SMA;01.08.1928 00:00;13;24.2;17.9;-0.7;-1.3;0.3;;;;;;;;;;;;;;;;;144.1;121;;;12561;97;;
SMA;01.09.1928 00:00;9.4;17.7;13.2;-1.2;-1.3;-1.4;;;;;;;;;;;;;;;;;85.3;98;;;8712;89;;
SMA;01.10.1928 00:00;4.7;13;8.4;-1.6;-2.4;-0.8;;;;;;;;;;;;;;;;;63.1;74;;;7189;110;;
SMA;01.11.1928 00:00;2.9;8.4;5.4;0.5;0.4;0.8;;;;;;;;;;;;;;;;;120.7;159;;;3023;83;;
SMA;01.12.1928 00:00;-2;2.3;0.1;-1.6;-1.5;-1.7;;;;;;;;;;;;;;;;;75.7;91;;;2179;77;;
SMA;01.01.1929 00:00;-7.7;-2.4;-5.1;-6;-6.3;-5.9;;;;;;;;;;;;;;;;;32.8;52;;;2804;78;;
SMA;01.02.1929 00:00;-11.4;-2.6;-7.4;-9.2;-10.2;-7.8;;;;;;;;;;;;;;;;;18;30;;;6531;123;;
SMA;01.03.1929 00:00;-1.2;8.9;3.6;-2.2;-3.1;-1.3;;;;;;;;;;;;;;;;;24.2;34;;;11293;131;;
SMA;01.04.1929 00:00;1.8;10.4;5.4;-4.2;-3.3;-4.4;;;;;;;;;;;;;;;;;113.9;142;;;8177;77;;
SMA;01.05.1929 00:00;8;18.7;12.9;-0.7;-1;-0.1;;;;;;;;;;;;;;;;;56.6;44;;;12036;105;;
SMA;01.06.1929 00:00;11.7;21.9;16.4;-0.7;-0.9;-0.5;;;;;;;;;;;;;;;;;130.3;102;;;12541;101;;
SMA;01.07.1929 00:00;12.9;24.9;18.3;-0.7;-1.5;0.6;;;;;;;;;;;;;;;;;126;100;;;16665;121;;
SMA;01.08.1929 00:00;12.4;22;16.9;-1.7;-1.9;-1.9;;;;;;;;;;;;;;;;;88.1;74;;;12302;95;;
SMA;01.09.1929 00:00;9.8;22.8;16.4;2;-0.9;3.7;;;;;;;;;;;;;;;;;64.3;74;;;14465;147;;
SMA;01.10.1929 00:00;6.2;13.4;9.6;-0.4;-0.9;-0.4;;;;;;;;;;;;;;;;;116.5;137;;;5591;86;;
SMA;01.11.1929 00:00;1.5;7.3;4;-0.9;-1;-0.3;;;;;;;;;;;;;;;;;39.2;52;;;3775;104;;
SMA;01.12.1929 00:00;0.4;6.6;3.3;1.6;0.9;2.6;;;;;;;;;;;;;;;;;105.4;126;;;3870;137;;
SMA;01.01.1930 00:00;-0.9;3.5;1.2;0.3;0.5;0;;;;;;;;;;;;;;;;;31.6;50;;;4190;117;;
