station_abbr;reference_timestamp;ths2dymn;ths2dymx;ths200m0;th9120mv;th91dnmv;th91dxmv;ths00nm0;pva2hsm0;ths25xm0;pv9120mv;ths00xm0;ths20nm0;thl200mx;phsstam0;thl200mn;ph9120mv;ths30xm0;xhs000m0;fhs010m0;fh9120mv;rhs001m0;ths35xm0;rhs150m0;rh9120mv;ghs000m0;gh9120mv;shs000m0;sh9120mv;xhs00om0;xhs012m0
BER;01.05.1914 00:00;4.7;15;9.8;-3.4;-2.9;-3.6;;;;;;;;;;;;;;;;;139.4;124;;;6834;58;;
BER;01.06.1914 00:00;7.6;19.7;13.8;-3.1;-3.7;-2.8;;;;;;;;;;;;;;;;;96.9;95;;;12288;92;;
BER;01.07.1914 00:00;9.5;21.3;15.3;-3.5;-3.5;-3.3;;;;;;;;;;;;;;;;;179.2;166;;;11166;76;;
BER;01.08.1914 00:00;9.9;22.2;16;-2.4;-3;-2;;;;;;;;;;;;;;;;;170.4;152;;;13344;98;;
BER;01.09.1914 00:00;7.1;18.3;12.5;-1.6;-2.1;-1.1;;;;;;;;;;;;;;;;;58.2;67;;;9990;95;;
BER;01.10.1914 00:00;2.2;12.6;7.4;-2.1;-3.3;-1.4;;;;;;;;;;;;;;;;;36.3;42;;;7386;103;;
BER;01.11.1914 00:00;-1.5;5.5;2;-2.2;-2.5;-2.2;;;;;;;;;;;;;;;;;60.5;79;;;4680;118;;
BER;01.12.1914 00:00;-1.8;5.1;1.7;0.8;0.3;1.3;;;;;;;;;;;;;;;;;69.1;88;;;3905;123;;
BER;01.01.1915 00:00;-3.8;2;-0.8;-1;-0.9;-1.4;;;;;;;;;;;;;;;;;74.9;124;;;2526;64;;
BER;01.02.1915 00:00;-3.9;3.3;-0.5;-1.6;-1.1;-1.9;;;;;;;;;;;;;;;;;54.5;98;;;3528;62;;
BER;01.03.1915 00:00;-1.3;6.7;2.1;-3.1;-1.6;-3.6;;;;;;;;;;;;;;;;;95.4;147;;;5346;59;;
BER;01.04.1915 00:00;0.8;11.5;6;-3;-2.6;-3;;;;;;;;;;;;;;;;;85.1;109;;;9606;89;;
BER;01.05.1915 00:00;8.3;19.2;13.8;0.6;0.7;0.6;;;;;;;;;;;;;;;;;99;88;;;11364;96;;
BER;01.06.1915 00:00;10.8;22.9;16.7;-0.2;-0.5;0.4;;;;;;;;;;;;;;;;;150.3;148;;;13788;103;;
BER;01.07.1915 00:00;9.7;21.9;16;-2.8;-3.3;-2.7;;;;;;;;;;;;;;;;;167;155;;;13890;94;;
BER;01.08.1915 00:00;9.1;21.5;15.2;-3.2;-3.8;-2.7;;;;;;;;;;;;;;;;;110.4;98;;;15330;112;;
BER;01.09.1915 00:00;5.7;16.6;11;-3.1;-3.5;-2.8;;;;;;;;;;;;;;;;;88.7;102;;;8322;79;;
BER;01.10.1915 00:00;1.9;10.1;5.8;-3.7;-3.6;-3.9;;;;;;;;;;;;;;;;;17.3;20;;;3582;50;;
BER;01.11.1915 00:00;-2.8;3.7;0.6;-3.6;-3.8;-4;;;;;;;;;;;;;;;;;106.4;138;;;4266;108;;
BER;01.12.1915 00:00;0.2;6.9;3.6;2.7;2.3;3.1;;;;;;;;;;;;;;;;;106.5;136;;;2400;75;;
BER;01.01.1916 00:00;-1.5;5.8;1.7;1.5;1.4;2.4;;;;;;;;;;;;;;;;;33.2;55;;;5718;144;;
BER;01.02.1916 00:00;-2.5;4.9;0.8;-0.3;0.3;-0.3;;;;;;;;;;;;;;;;;102.1;184;;;4212;74;;
BER;01.03.1916 00:00;-0.8;8.3;3.4;-1.8;-1.1;-2;;;;;;;;;;;;;;;;;84.9;131;;;4704;52;;
BER;01.04.1916 00:00;1.8;12.6;7.4;-1.6;-1.6;-1.9;;;;;;;;;;;;;;;;;95.8;123;;;9660;90;;
BER;01.05.1916 00:00;6.4;18.5;12.5;-0.7;-1.2;-0.1;;;;;;;;;;;;;;;;;71.6;64;;;11172;94;;
BER;01.06.1916 00:00;7.3;18.3;12.6;-4.3;-4;-4.2;;;;;;;;;;;;;;;;;189;186;;;9930;74;;
BER;01.07.1916 00:00;9.9;21.8;15.7;-3.1;-3.1;-2.8;;;;;;;;;;;;;;;;;175.1;162;;;11712;80;;
BER;01.08.1916 00:00;9.8;22;15.8;-2.6;-3.1;-2.2;;;;;;;;;;;;;;;;;126;112;;;14364;105;;
BER;01.09.1916 00:00;5.6;16.7;10.8;-3.3;-3.6;-2.7;;;;;;;;;;;;;;;;;58.6;67;;;8352;79;;
BER;01.10.1916 00:00;3.3;13.6;7.9;-1.6;-2.2;-0.4;;;;;;;;;;;;;;;;;87.9;102;;;7901;111;;
BER;01.11.1916 00:00;-0.8;6.3;2.9;-1.3;-1.8;-1.4;;;;;;;;;;;;;;;;;99.7;130;;;3558;90;;
BER;01.12.1916 00:00;-2.9;3;0.4;-0.5;-0.8;-0.8;;;;;;;;;;;;;;;;;148.8;190;;;1374;43;;
BER;01.01.1917 00:00;-5.4;-1;-3.2;-3.4;-2.5;-4.4;;;;;;;;;;;;;;;;;34.7;58;;;1962;50;;
BER;01.02.1917 00:00;-7.1;1.5;-3.3;-4.4;-4.3;-3.7;;;;;;;;;;;;;;;;;14.5;26;;;5280;93;;
BER;01.03.1917 00:00;-3.1;5.4;0.8;-4.4;-3.4;-4.9;;;;;;;;;;;;;;;;;124.6;192;;;5052;56;;
BER;01.04.1917 00:00;-0.3;9.1;4.4;-4.6;-3.7;-5.4;;;;;;;;;;;;;;;;;72.7;93;;;8820;82;;
BER;01.05.1917 00:00;8.6;20.7;14.7;1.5;1;2.1;;;;;;;;;;;;;;;;;79.7;71;;;12060;102;;
BER;01.06.1917 00:00;10.6;23.6;17.1;0.2;-0.7;1.1;;;;;;;;;;;;;;;;;111.7;110;;;16242;122;;
BER;01.07.1917 00:00;10.8;22.7;16.9;-1.9;-2.2;-1.9;;;;;;;;;;;;;;;;;95.9;89;;;14310;97;;
BER;01.08.1917 00:00;9.8;21.7;15.4;-3;-3.1;-2.5;;;;;;;;;;;;;;;;;119.6;107;;;13134;96;;
BER;01.09.1917 00:00;8.9;21.6;14.8;0.7;-0.3;2.2;;;;;;;;;;;;;;;;;46.6;54;;;13224;126;;
BER;01.10.1917 00:00;2.2;11.5;6.4;-3.1;-3.3;-2.5;;;;;;;;;;;;;;;;;152;176;;;4866;68;;
BER;01.11.1917 00:00;-1.5;6.7;2.6;-1.6;-2.5;-1;;;;;;;;;;;;;;;;;74.4;97;;;4668;118;;
BER;01.12.1917 00:00;-9.3;-2.7;-5.7;-6.6;-7.2;-6.5;;;;;;;;;;;;;;;;;20.5;26;;;3066;96;;
BER;01.01.1918 00:00;-5.9;3.2;-1.7;-1.9;-3;-0.2;;;;;;;;;;;;;;;;;45.9;76;;;5088;128;;
BER;01.02.1918 00:00;-4.1;5;-0.1;-1.2;-1.3;-0.2;;;;;;;;;;;;;;;;;26.3;47;;;6876;121;;
BER;01.03.1918 00:00;-2.3;9.7;3;-2.2;-2.6;-0.6;;;;;;;;;;;;;;;;;55.3;85;;;11268;124;;
BER;01.04.1918 00:00;2.3;12.2;7;-2;-1.1;-2.3;;;;;;;;;;;;;;;;;83.1;107;;;4434;41;;
BER;01.05.1918 00:00;6.8;19.8;13.3;0.1;-0.8;1.2;;;;;;;;;;;;;;;;;43.7;39;;;15012;127;;
BER;01.06.1918 00:00;6.5;19.1;13.1;-3.8;-4.8;-3.4;;;;;;;;;;;;;;;;;162;160;;;14214;106;;
BER;01.07.1918 00:00;10.3;23;16.9;-1.9;-2.7;-1.6;;;;;;;;;;;;;;;;;29;27;;;16638;113;;
BER;01.08.1918 00:00;9.5;23.1;16.1;-2.3;-3.4;-1.1;;;;;;;;;;;;;;;;;65.6;58;;;15090;110;;
BER;01.09.1918 00:00;7.8;19.4;13;-1.1;-1.4;0;;;;;;;;;;;;;;;;;237.6;273;;;8556;81;;
BER;01.10.1918 00:00;2.2;11;6.2;-3.3;-3.3;-3;;;;;;;;;;;;;;;;;54.8;63;;;6504;91;;
BER;01.11.1918 00:00;-0.7;6.3;2.7;-1.5;-1.7;-1.4;;;;;;;;;;;;;;;;;29.3;38;;;4164;105;;
BER;01.12.1918 00:00;-1;6.5;2.6;1.7;1.1;2.7;;;;;;;;;;;;;;;;;138.7;177;;;3168;100;;
BER;01.01.1919 00:00;-3.3;2.2;-0.7;-0.9;-0.4;-1.2;;;;;;;;;;;;;;;;;29.3;49;;;2424;61;;
BER;01.02.1919 00:00;-5.5;3.6;-1.6;-2.7;-2.7;-1.6;;;;;;;;;;;;;;;;;111.4;201;;;4488;79;;
BER;01.03.1919 00:00;-0.5;8.6;3.2;-2;-0.8;-1.7;;;;;;;;;;;;;;;;;102.5;158;;;6420;71;;
BER;01.04.1919 00:00;0.3;9;4.2;-4.8;-3.1;-5.5;;;;;;;;;;;;;;;;;104.1;133;;;5910;55;;
BER;01.05.1919 00:00;4.7;18.3;11.9;-1.3;-2.9;-0.3;;;;;;;;;;;;;;;;;40.7;36;;;16392;139;;
BER;01.06.1919 00:00;8.9;21.6;15.7;-1.2;-2.4;-0.9;;;;;;;;;;;;;;;;;81.5;80;;;16434;123;;
BER;01.07.1919 00:00;8.2;19.4;14;-4.8;-4.8;-5.2;;;;;;;;;;;;;;;;;118.1;109;;;11118;76;;
BER;01.08.1919 00:00;10.7;25.5;18.3;-0.1;-2.2;1.3;;;;;;;;;;;;;;;;;29.4;26;;;18504;135;;
BER;01.09.1919 00:00;9;21.5;15.1;1;-0.2;2.1;;;;;;;;;;;;;;;;;48.5;56;;;13278;126;;
BER;01.10.1919 00:00;1.2;8.5;4.8;-4.7;-4.3;-5.5;;;;;;;;;;;;;;;;;56.1;65;;;5196;73;;
BER;01.11.1919 00:00;-2.2;4.4;1.3;-2.9;-3.2;-3.3;;;;;;;;;;;;;;;;;127.6;166;;;2850;72;;
BER;01.12.1919 00:00;-2.5;3.9;1;0.1;-0.4;0.1;;;;;;;;;;;;;;;;;147.3;188;;;2496;78;;
BER;01.01.1920 00:00;-1.9;5.3;1.9;1.7;1;1.9;;;;;;;;;;;;;;;;;87.4;145;;;5040;127;;
BER;01.02.1920 00:00;-3.2;7.3;2;0.9;-0.4;2.1;;;;;;;;;;;;;;;;;9.4;17;;;9474;167;;
BER;01.03.1920 00:00;-0.8;11.1;5.2;0;-1.1;0.8;;;;;;;;;;;;;;;;;45;69;;;9870;109;;
BER;01.04.1920 00:00;2.1;12.7;7.8;-1.2;-1.3;-1.8;;;;;;;;;;;;;;;;;83.8;107;;;6066;56;;
BER;01.05.1920 00:00;7.9;20;14.2;1;0.3;1.4;;;;;;;;;;;;;;;;;93.7;83;;;11646;98;;
BER;01.06.1920 00:00;8.6;20.1;14.9;-2;-2.7;-2.4;;;;;;;;;;;;;;;;;88.5;87;;;12174;91;;
BER;01.07.1920 00:00;9.6;23.5;16.9;-1.9;-3.4;-1.1;;;;;;;;;;;;;;;;;93.3;86;;;15228;103;;
BER;01.08.1920 00:00;8.5;21;14.6;-3.8;-4.4;-3.2;;;;;;;;;;;;;;;;;92.1;82;;;14058;103;;
BER;01.09.1920 00:00;7.7;18.5;12.9;-1.2;-1.5;-0.9;;;;;;;;;;;;;;;;;121.8;140;;;7488;71;;
BER;01.10.1920 00:00;3.7;12;7.8;-1.7;-1.8;-2;;;;;;;;;;;;;;;;;8.5;10;;;4068;57;;
BER;01.11.1920 00:00;-2.6;6;1.7;-2.5;-3.6;-1.7;;;;;;;;;;;;;;;;;6.5;8;;;3540;89;;
BER;01.12.1920 00:00;-4.4;2.2;-0.6;-1.5;-2.3;-1.6;;;;;;;;;;;;;;;;;40.6;52;;;702;22;;
BER;01.01.1921 00:00;-1;7;2.8;2.6;1.9;3.6;;;;;;;;;;;;;;;;;31.1;52;;;4788;121;;
BER;01.02.1921 00:00;-4.5;5.4;0;-1.1;-1.7;0.2;;;;;;;;;;;;;;;;;5.5;10;;;8226;145;;
BER;01.03.1921 00:00;-1.8;11.9;4.8;-0.4;-2.1;1.6;;;;;;;;;;;;;;;;;19.8;31;;;12150;134;;
BER;01.04.1921 00:00;-0.1;12.4;6.3;-2.7;-3.5;-2.1;;;;;;;;;;;;;;;;;58.5;75;;;8664;81;;
BER;01.05.1921 00:00;6.6;19.2;12.6;-0.6;-1;0.6;;;;;;;;;;;;;;;;;163;145;;;10374;88;;
BER;01.06.1921 00:00;8.6;22.4;15.8;-1.1;-2.7;-0.1;;;;;;;;;;;;;;;;;68.7;68;;;16002;120;;
BER;01.07.1921 00:00;11.2;26.6;19.3;0.5;-1.8;2;;;;;;;;;;;;;;;;;42;39;;;19026;129;;
BER;01.08.1921 00:00;9.8;23.5;16.4;-2;-3.1;-0.7;;;;;;;;;;;;;;;;;149.1;133;;;13896;102;;
BER;01.09.1921 00:00;8.1;20.7;14.3;0.2;-1.1;1.3;;;;;;;;;;;;;;;;;101.6;117;;;12408;118;;
BER;01.10.1921 00:00;4.2;17.4;10.4;0.9;-1.3;3.4;;;;;;;;;;;;;;;;;24.5;28;;;12564;176;;
BER;01.11.1921 00:00;-3.4;2.3;-0.1;-4.3;-4.4;-5.4;;;;;;;;;;;;;;;;;40.5;53;;;1997;50;;
BER;01.12.1921 00:00;-3.7;2.9;-0.1;-1;-1.6;-0.9;;;;;;;;;;;;;;;;;21.1;27;;;2502;79;;
BER;01.01.1922 00:00;-4.6;1.5;-1.4;-1.6;-1.7;-1.9;;;;;;;;;;;;;;;;;78.5;130;;;1680;42;;
BER;01.02.1922 00:00;-4.3;3.7;-0.3;-1.4;-1.5;-1.5;;;;;;;;;;;;;;;;;84.9;153;;;5148;91;;
BER;01.03.1922 00:00;-1;9.3;3.8;-1.4;-1.3;-1;;;;;;;;;;;;;;;;;90.3;139;;;6144;68;;
BER;01.04.1922 00:00;0.6;10.2;5.3;-3.7;-2.8;-4.3;;;;;;;;;;;;;;;;;182.6;234;;;4920;46;;
BER;01.05.1922 00:00;7.4;21.2;14.5;1.3;-0.2;2.6;;;;;;;;;;;;;;;;;46.5;41;;;16656;141;;
BER;01.06.1922 00:00;9.5;22.1;15.6;-1.3;-1.8;-0.4;;;;;;;;;;;;;;;;;144.2;142;;;13098;98;;
BER;01.07.1922 00:00;8.7;22.3;15.6;-3.2;-4.3;-2.3;;;;;;;;;;;;;;;;;141.5;131;;;14316;97;;
BER;01.08.1922 00:00;9.5;22.6;15.6;-2.8;-3.4;-1.6;;;;;;;;;;;;;;;;;159.1;142;;;13332;98;;
BER;01.09.1922 00:00;5.5;16;10.7;-3.4;-3.7;-3.4;;;;;;;;;;;;;;;;;86.1;99;;;8021;76;;
BER;01.10.1922 00:00;2.1;9.8;6;-3.5;-3.4;-4.2;;;;;;;;;;;;;;;;;110.9;128;;;3504;49;;
BER;01.11.1922 00:00;-2.4;4.8;1.3;-2.9;-3.4;-2.9;;;;;;;;;;;;;;;;;81.6;106;;;4104;104;;
BER;01.12.1922 00:00;-4.1;2.1;-0.7;-1.6;-2;-1.7;;;;;;;;;;;;;;;;;103.7;132;;;3444;108;;
BER;01.01.1923 00:00;-4.5;1.2;-1.4;-1.6;-1.6;-2.2;;;;;;;;;;;;;;;;;34.7;58;;;3294;83;;
BER;01.02.1923 00:00;-1.1;5.4;2.1;1;1.7;0.2;;;;;;;;;;;;;;;;;90.9;164;;;3066;54;;
BER;01.03.1923 00:00;0;8.4;4.1;-1.1;-0.3;-1.9;;;;;;;;;;;;;;;;;37;57;;;5730;63;;
BER;01.04.1923 00:00;2;13.1;7.5;-1.5;-1.4;-1.4;;;;;;;;;;;;;;;;;61.4;79;;;8352;78;;
BER;01.05.1923 00:00;4.5;17.8;11.3;-1.9;-3.1;-0.8;;;;;;;;;;;;;;;;;144.4;128;;;13410;113;;
BER;01.06.1923 00:00;5.9;17.5;11.8;-5.1;-5.4;-5;;;;;;;;;;;;;;;;;64.9;64;;;10878;81;;
BER;01.07.1923 00:00;11.9;26.1;19.6;0.8;-1.1;1.5;;;;;;;;;;;;;;;;;57.3;53;;;17514;119;;
BER;01.08.1923 00:00;9.8;24.8;17.3;-1.1;-3.1;0.6;;;;;;;;;;;;;;;;;81.6;73;;;17352;127;;
BER;01.09.1923 00:00;6.4;19.2;12.7;-1.4;-2.8;-0.2;;;;;;;;;;;;;;;;;76.5;88;;;12000;114;;
BER;01.10.1923 00:00;5.4;15;9.9;0.4;-0.1;1;;;;;;;;;;;;;;;;;215.3;249;;;6462;90;;
BER;01.11.1923 00:00;-0.9;5.8;2.7;-1.5;-1.9;-1.9;;;;;;;;;;;;;;;;;152.2;198;;;2994;76;;
BER;01.12.1923 00:00;-3.1;2.5;-0.1;-1;-1;-1.3;;;;;;;;;;;;;;;;;124.6;159;;;1740;55;;
BER;01.01.1924 00:00;-6.3;0.3;-3;-3.2;-3.4;-3.1;;;;;;;;;;;;;;;;;42.2;70;;;4038;102;;
BER;01.02.1924 00:00;-5.9;0.4;-2.7;-3.8;-3.1;-4.8;;;;;;;;;;;;;;;;;16.2;29;;;4092;72;;
BER;01.03.1924 00:00;-2.1;7.7;2.8;-2.4;-2.4;-2.6;;;;;;;;;;;;;;;;;52.5;81;;;10308;114;;
BER;01.04.1924 00:00;2.3;12.4;7.5;-1.5;-1.1;-2.1;;;;;;;;;;;;;;;;;94.9;122;;;7871;73;;
BER;01.05.1924 00:00;7.3;18.8;12.9;-0.3;-0.3;0.2;;;;;;;;;;;;;;;;;164.2;146;;;11454;97;;
BER;01.06.1924 00:00;8.9;20.5;14.9;-2;-2.4;-2;;;;;;;;;;;;;;;;;113.1;111;;;13554;102;;
BER;01.07.1924 00:00;11;22.9;17;-1.8;-2;-1.7;;;;;;;;;;;;;;;;;99;92;;;13236;90;;
BER;01.08.1924 00:00;8.1;19.2;13.1;-5.3;-4.8;-5;;;;;;;;;;;;;;;;;103.4;92;;;9822;72;;
BER;01.09.1924 00:00;7.3;18.8;12.8;-1.3;-1.9;-0.6;;;;;;;;;;;;;;;;;84.1;97;;;9978;95;;
BER;01.10.1924 00:00;3.6;13;8.3;-1.2;-1.9;-1;;;;;;;;;;;;;;;;;93.5;108;;;7704;108;;
BER;01.11.1924 00:00;-0.2;6.3;3.2;-1;-1.2;-1.4;;;;;;;;;;;;;;;;;2.5;3;;;3186;80;;
BER;01.12.1924 00:00;-4.2;2;-0.8;-1.7;-2.1;-1.8;;;;;;;;;;;;;;;;;20;25;;;2472;78;;
BER;01.01.1925 00:00;-2.9;3.7;0.4;0.2;0;0.3;;;;;;;;;;;;;;;;;43.9;73;;;5238;132;;
BER;01.02.1925 00:00;-1.7;6.2;2.1;1;1.1;1;;;;;;;;;;;;;;;;;53.7;97;;;6486;115;;
BER;01.03.1925 00:00;-3.1;4.7;0.8;-4.4;-3.4;-5.6;;;;;;;;;;;;;;;;;15.9;24;;;6150;68;;
BER;01.04.1925 00:00;2.7;12.4;7.4;-1.6;-0.7;-2.1;;;;;;;;;;;;;;;;;100.9;129;;;7356;68;;
BER;01.05.1925 00:00;5.8;17.7;11.5;-1.7;-1.8;-0.9;;;;;;;;;;;;;;;;;164.5;146;;;12618;107;;
BER;01.06.1925 00:00;9.1;21.9;15.9;-1;-2.2;-0.6;;;;;;;;;;;;;;;;;70.6;70;;;18924;142;;
BER;01.07.1925 00:00;10.5;22.4;16.3;-2.5;-2.5;-2.2;;;;;;;;;;;;;;;;;108.6;101;;;14070;96;;
BER;01.08.1925 00:00;10;22;15.5;-2.9;-2.9;-2.2;;;;;;;;;;;;;;;;;103.8;92;;;14346;105;;
BER;01.09.1925 00:00;5.7;16.1;10.6;-3.5;-3.5;-3.3;;;;;;;;;;;;;;;;;125;144;;;10470;100;;
BER;01.10.1925 00:00;4.1;14;8.9;-0.6;-1.4;0;;;;;;;;;;;;;;;;;27.9;32;;;7871;110;;
BER;01.11.1925 00:00;-1.6;3.9;1.4;-2.8;-2.6;-3.8;;;;;;;;;;;;;;;;;63.5;83;;;1710;43;;
BER;01.12.1925 00:00;-4.6;2.7;-0.5;-1.4;-2.5;-1.1;;;;;;;;;;;;;;;;;134.5;171;;;3330;105;;
BER;01.01.1926 00:00;-4.4;2.3;-1;-1.2;-1.5;-1.1;;;;;;;;;;;;;;;;;77.2;128;;;4446;112;;
BER;01.02.1926 00:00;0.1;8;4.1;3;2.9;2.8;;;;;;;;;;;;;;;;;41.6;75;;;5340;94;;
BER;01.03.1926 00:00;-0.2;8.7;4.1;-1.1;-0.5;-1.6;;;;;;;;;;;;;;;;;56.4;87;;;6102;67;;
BER;01.04.1926 00:00;3.1;15;8.8;-0.2;-0.3;0.5;;;;;;;;;;;;;;;;;43.9;56;;;11742;109;;
BER;01.05.1926 00:00;4.6;15.8;9.9;-3.3;-3;-2.8;;;;;;;;;;;;;;;;;179.3;160;;;9600;81;;
BER;01.06.1926 00:00;7.3;18.2;12.6;-4.3;-4;-4.3;;;;;;;;;;;;;;;;;131.1;129;;;11202;84;;
BER;01.07.1926 00:00;10.6;21.8;16.1;-2.7;-2.4;-2.8;;;;;;;;;;;;;;;;;118.2;109;;;12900;88;;
BER;01.08.1926 00:00;9.9;23.2;16.4;-2;-3;-1;;;;;;;;;;;;;;;;;52.5;47;;;17178;126;;
BER;01.09.1926 00:00;8.8;21.7;15;0.9;-0.4;2.3;;;;;;;;;;;;;;;;;65.1;75;;;14472;138;;
BER;01.10.1926 00:00;3.8;13.6;8.5;-1;-1.7;-0.4;;;;;;;;;;;;;;;;;149.3;173;;;7584;106;;
BER;01.11.1926 00:00;0.5;8.7;4.6;0.4;-0.5;1;;;;;;;;;;;;;;;;;90.8;118;;;4440;112;;
BER;01.12.1926 00:00;-4.6;0.7;-1.8;-2.7;-2.5;-3.1;;;;;;;;;;;;;;;;;19.1;24;;;1500;47;;
BER;01.01.1927 00:00;-3.4;2.1;-0.6;-0.8;-0.5;-1.3;;;;;;;;;;;;;;;;;60.2;100;;;2952;74;;
BER;01.02.1927 00:00;-5;3.5;-1;-2.1;-2.2;-1.7;;;;;;;;;;;;;;;;;59.7;108;;;6354;112;;
BER;01.03.1927 00:00;0;9.2;4.3;-0.9;-0.3;-1.1;;;;;;;;;;;;;;;;;101.9;157;;;7548;83;;
BER;01.04.1927 00:00;2.9;13.8;8.2;-0.8;-0.5;-0.7;;;;;;;;;;;;;;;;;89.9;115;;;9630;90;;
BER;01.05.1927 00:00;6.4;19.1;12.8;-0.4;-1.2;0.5;;;;;;;;;;;;;;;;;96;85;;;14850;126;;
BER;01.06.1927 00:00;9;21.1;15.1;-1.8;-2.3;-1.4;;;;;;;;;;;;;;;;;143.2;141;;;13626;102;;
BER;01.07.1927 00:00;11.1;23.2;17.1;-1.7;-1.9;-1.4;;;;;;;;;;;;;;;;;130;120;;;13998;95;;
BER;01.08.1927 00:00;10.2;21.7;15.5;-2.9;-2.7;-2.5;;;;;;;;;;;;;;;;;224.5;200;;;12678;93;;
BER;01.09.1927 00:00;8.5;18.9;13.1;-1;-0.7;-0.5;;;;;;;;;;;;;;;;;108.5;125;;;8724;83;;
BER;01.10.1927 00:00;3.1;13;7.8;-1.7;-2.4;-1;;;;;;;;;;;;;;;;;28.8;33;;;9672;135;;
BER;01.11.1927 00:00;-0.7;6.2;3;-1.2;-1.7;-1.5;;;;;;;;;;;;;;;;;61.6;80;;;4314;109;;
BER;01.12.1927 00:00;-4;1.5;-1.1;-2;-1.9;-2.3;;;;;;;;;;;;;;;;;43.2;55;;;1368;43;;
BER;01.01.1928 00:00;-2.2;4;0.9;0.7;0.7;0.6;;;;;;;;;;;;;;;;;63.4;105;;;3816;96;;
BER;01.02.1928 00:00;-2.3;6.5;2;0.9;0.5;1.3;;;;;;;;;;;;;;;;;59.7;108;;;8388;148;;
BER;01.03.1928 00:00;-0.2;8.8;4.2;-1;-0.5;-1.5;;;;;;;;;;;;;;;;;65.7;101;;;6030;66;;
BER;01.04.1928 00:00;1.8;12.9;7.3;-1.7;-1.6;-1.6;;;;;;;;;;;;;;;;;73.1;94;;;8976;83;;
BER;01.05.1928 00:00;3.9;15.5;9.8;-3.4;-3.7;-3.1;;;;;;;;;;;;;;;;;111.6;99;;;11934;101;;
BER;01.06.1928 00:00;9.1;21.8;15.4;-1.5;-2.2;-0.7;;;;;;;;;;;;;;;;;77.2;76;;;14982;112;;
BER;01.07.1928 00:00;12.5;27.6;20.3;1.5;-0.5;3;;;;;;;;;;;;;;;;;93.2;86;;;21264;145;;
BER;01.08.1928 00:00;11.7;25;17.9;-0.5;-1.2;0.8;;;;;;;;;;;;;;;;;116.4;104;;;14244;104;;
BER;01.09.1928 00:00;7.7;18.6;12.7;-1.4;-1.5;-0.8;;;;;;;;;;;;;;;;;109.9;126;;;8502;81;;
BER;01.10.1928 00:00;3.1;12.9;7.8;-1.7;-2.4;-1.1;;;;;;;;;;;;;;;;;107.4;124;;;6588;92;;
BER;01.11.1928 00:00;1.4;8.5;4.9;0.7;0.4;0.8;;;;;;;;;;;;;;;;;101.3;132;;;3882;98;;
BER;01.12.1928 00:00;-3.6;1.9;-0.5;-1.4;-1.5;-1.9;;;;;;;;;;;;;;;;;48.9;62;;;1770;56;;
BER;01.01.1929 00:00;-8.8;-2.5;-5.5;-5.7;-5.9;-5.9;;;;;;;;;;;;;;;;;10.4;17;;;3186;80;;
BER;01.02.1929 00:00;-12.4;-2.4;-7.3;-8.4;-9.6;-7.6;;;;;;;;;;;;;;;;;19.2;35;;;6366;112;;
BER;01.03.1929 00:00;-2.5;8.8;3.1;-2.1;-2.8;-1.5;;;;;;;;;;;;;;;;;14.1;22;;;11982;132;;
BER;01.04.1929 00:00;0.2;10.4;5.2;-3.8;-3.2;-4.1;;;;;;;;;;;;;;;;;75.2;96;;;8622;80;;
BER;01.05.1929 00:00;6.2;18.3;12.3;-0.9;-1.4;-0.3;;;;;;;;;;;;;;;;;71.8;64;;;11844;100;;
BER;01.06.1929 00:00;10.2;22;16.1;-0.8;-1.1;-0.5;;;;;;;;;;;;;;;;;76.5;75;;;13836;104;;
BER;01.07.1929 00:00;11.5;24.5;18.2;-0.6;-1.5;-0.1;;;;;;;;;;;;;;;;;102.1;95;;;16800;114;;
BER;01.08.1929 00:00;10.8;22.1;16.3;-2.1;-2.1;-2.1;;;;;;;;;;;;;;;;;93.5;83;;;12654;93;;
BER;01.09.1929 00:00;9.5;22.9;16;1.9;0.3;3.5;;;;;;;;;;;;;;;;;45.7;53;;;15983;152;;
BER;01.10.1929 00:00;4.1;13.6;8.8;-0.7;-1.4;-0.4;;;;;;;;;;;;;;;;;114.2;132;;;5640;79;;
BER;01.11.1929 00:00;-0.5;6.8;3.5;-0.7;-1.5;-0.9;;;;;;;;;;;;;;;;;52.3;68;;;4140;105;;
BER;01.12.1929 00:00;-0.8;5.5;2.8;1.9;1.3;1.7;;;;;;;;;;;;;;;;;129.5;165;;;4626;145;;
BER;01.01.1930 00:00;-1.6;4.1;1.4;1.2;1.3;0.7;;;;;;;;;;;;;;;;;37.2;62;;;3690;93;;
BER;01.02.1930 00:00;-3.6;3.4;-0.1;-1.2;-0.8;-1.8;;;;;;;;;;;;;;;;;25.5;46;;;5202;92;;
BER;01.03.1930 00:00;0;9.4;4.6;-0.6;-0.3;-0.9;;;;;;;;;;;;;;;;;68.4;105;;;6660;73;;
BER;01.04.1930 00:00;2.9;13.1;8.1;-0.9;-0.5;-1.4;;;;;;;;;;;;;;;;;147;188;;;8130;76;;
BER;01.05.1930 00:00;5.7;15.5;10.5;-2.7;-1.9;-3.1;;;;;;;;;;;;;;;;;132.9;118;;;7212;61;;
BER;01.06.1930 00:00;11.6;23.8;17.8;0.9;0.3;1.3;;;;;;;;;;;;;;;;;104.9;103;;;15090;113;;
BER;01.07.1930 00:00;10.4;21.4;15.9;-2.9;-2.6;-3.2;;;;;;;;;;;;;;;;;227;210;;;11202;76;;
